id,latitude,longitude,propertyType,priceChangePercentTotal,energyClass,price,rooms,size,lotSize,floor,buildYear,city,zipCode,street,squaremeterPrice,basementSize
1809439,55.70744,12.58173,3,-8,D,2295000,1,44,0,3,1965,København Ø,2100,"Halsskovgade 2, 3. 306.",52159,0
1809701,55.66294,12.60319,3,-10,E,2695000,3,57,0,,1900,København S,2300,"Reberbanegade 8, st th",47280,0
1809683,55.67181,12.54605,3,-5,C,4095000,3,81,0,1,1884,København V,1620,"Vesterbrogade 106B, 1. th.",50555,0
1809693,55.70087,12.57769,3,-4,D,5495000,4,100,0,4,1891,København Ø,2100,"Østerbrogade 86, 4 th",54950,0
1809607,55.68491,12.55423,3,0,d,11250000,4,188,0,5,1888,København N,2200,"Åboulevard 38, 5.",59840,0
1809564,55.70596,12.52464,3,0,D,1389000,1,35,0,3,1973,København NV,2400,Peter Ipsens Allé 3  3. 67.,39685,0
1809530,55.68732,12.4826,3,-9,D,1498000,1,39,0,2,1958,Vanløse,2720,"Ålekistevej 128, 2. 1.",38410,0
1809444,55.65631,12.60037,3,-11,C,1698000,1,42,0,3,1970,København S,2300,"Birketinget 2D, 3 434",40428,0
1809424,55.69995,12.55278,3,-5,D,2095000,1,43,0,6,1966,København N,2200,"Tagensvej 47, 6 42",48720,0
1809267,55.71134,12.57212,3,0,C,3395000,2,64,0,5,1974,København Ø,2100,"Drejøgade 26D, 5.  nr. 505",53046,0
1809538,55.71285,12.51738,9,-5,D,3995000,3,78,420,1,1936,København NV,2400,Rådvadsvej 26B  1.,51217,92
1809400,55.70434,12.4782,1,0,C,4850000,4,122,491,,1979,Brønshøj,2700,Husumvej 73A,39754,0
1809414,55.67024,12.48947,2,-2,C,5000000,3,73,674,,1968,Valby,2500,Valby Langgade 209B,68493,74
1809506,55.68045,12.56056,3,0,D,6950000,4,107,0,4,1938,København V,1601,"Vester Søgade 76, 4. tv.",64953,0
1809441,55.66564,12.6243,3,-1,J,6995000,4,118,0,3,2016,København S,2300,"Strandlodsvej 25K, 3. th.",59279,0
1809402,55.67557,12.55069,3,0,C,8700000,5,120,0,2,1877,Frederiksberg C,1905,"Svanholmsvej 5, 2. TH",72500,0
1809443,55.6863,12.58646,3,0,B,11995000,4,160,0,1,1867,København K,1308,"Klerkegade 2D, 1 tv",74968,0
1809237,55.70695,12.53663,3,-5,C,2095000,2,48,0,,1935,København NV,2400,Frimestervej 9  st. tv.,43645,0
1809190,55.66259,12.60857,3,-2,C,2545000,2,56,0,2,1936,København S,2300,"Frankrigshusene 6, 2 tv",45446,0
1809189,55.70922,12.5744,3,0,C,2750000,2,65,0,,1972,København Ø,2100,"Jagtvej 215B, st 3",42307,0
1809264,55.6849,12.52561,3,-6,D,3140000,2,45,3321,6,1974,Frederiksberg,2000,"Nordre Fasanvej 62, 6. 64.",69777,0
1808716,55.6812,12.50837,3,-12,C,3695000,2,64,0,4,1937,Frederiksberg,2000,"Ewaldsensvej 12, 4 TH",57734,0
1809018,55.67055,12.54626,3,-3,E,3795000,4,104,526,,1895,København V,1674,"Enghavevej 21, st..",36490,0
1809125,55.63264,12.57811,3,0,B,4395000,3,108,0,10,2007,København S,2300,"Edvard Thomsens Vej 69, 10 1",40694,0
1808963,55.67824,12.56873,3,0,D,4495000,3,76,0,2,1853,København K,1455,"Studiestræde 31, 2.",59144,0
1809050,55.65975,12.49019,9,0,E,4495000,3,91,780,,1931,Valby,2500,"Lundsfrydvej 11, st",49395,84
1808973,55.68946,12.60969,1,0,-,5000000,7,86,0,,1951,København K,1432,Refshalevej 141A,58139,105
1809219,55.67874,12.57009,3,0,D,5995000,2,110,0,3,1827,København K,1455,Studiestræde 15  3.,54500,0
1809182,55.67288,12.54111,3,0,E,6795000,3,101,0,4,1892,Frederiksberg C,1814,"Carit Etlars Vej 8, 4. th.",67277,0
1809183,55.66447,12.60013,3,0,C,7495000,6,156,0,4,1918,København S,2300,"Amagerbrogade 32, 4. th.",48044,0
1809178,55.64804,12.55169,3,0,J,8795000,4,136,0,2,2017,København SV,2450,"Alliancevej 8B, 2. 6.",64669,0
1809007,55.66494,12.48669,1,-5,C,8995000,5,118,535,,1942,Valby,2500,Nakskovvej 148,76228,105
1809260,55.65922,12.62257,1,0,F,9195000,4,155,474,,1938,København S,2300,Messinavej 25,59322,85
1808958,55.69694,12.59014,3,0,D,19750000,8,300,0,2,1900,København Ø,2100,"Fridtjof Nansens Plads 5, 2. tv.",65833,0
1808770,55.6564,12.60046,3,-6,C,1595000,1,45,0,3,1970,København S,2300,"Birketinget 2E, 3 533",35444,0
1808821,55.70422,12.49069,3,-12,E,1895000,2,51,0,2,1933,Brønshøj,2700,"Havdrupvej 20, 2. tv.",37156,0
1808922,55.66865,12.50955,3,-6,C,2548000,2,58,0,1,1932,Valby,2500,"Horsekildevej 44, 1. th.",43931,0
1808584,55.66601,12.61183,3,0,D,2845000,2,69,0,,1903,København S,2300,"Ungarnsgade 2, st. th",41231,0
1808932,55.6759,12.59885,3,-3,C,2915000,2,45,0,5,1901,København K,1429,"Burmeistersgade 21, 5. th.",64777,0
1808649,55.66709,12.55428,3,0,D,3345000,2,54,0,2,1902,København V,1720,"Sønder Boulevard 43, 2. th.",61944,0
1808782,55.68574,12.53935,3,0,C,3495000,2,76,0,3,1970,Frederiksberg,2000,"Falkoner Alle 90, 3. Dør/lejl. 5",45986,0
1808926,55.66584,12.55372,3,-5,C,3495000,2,58,0,,1904,København V,1725,"Esbern Snares Gade 6, mezz tv.",60258,0
1808676,55.60676,12.58088,1,0,e,4195000,4,111,789,,1978,Kastrup,2770,Ægyptensvej 3,37792,0
1808701,55.61362,12.59991,1,0,C,5595000,5,171,711,,1960,Kastrup,2770,Timringvej 7,32719,0
1808699,55.68363,12.47482,1,-5,C,7095000,3,100,425,,1970,Vanløse,2720,Brøndumvej 9,70950,0
1808696,55.669,12.53919,2,0,C,13500000,6,137,74,,1888,København V,1770,Carstensgade 14,98540,48
1808653,55.70104,12.58881,3,0,-,14000000,6,189,0,5,1902,København Ø,2100,"Strandboulevarden 35, 5. th.",74074,0
1808575,55.68897,12.52883,3,-8,D,2395000,2,51,744,,1897,Frederiksberg,2000,"Nordre Fasanvej 112, st.. th.",46960,0
1808473,55.66881,12.54812,3,0,D,3499000,2,50,0,1,1896,København V,1668,"Mysundegade 5, 1 th",69980,0
1808552,55.66769,12.59613,3,-5,C,3595000,2,69,0,,1915,København S,2300,"Ved Amagerport 8, st.. tv.",52101,0
1808366,55.67717,12.53165,3,0,D,3650000,2,46,0,2,1890,Frederiksberg,2000,"Allegade 23A, 2. tv.",79347,0
1808540,55.68653,12.53116,3,0,D,3995000,3,65,0,,1897,Frederiksberg,2000,"Langelandsvej 51, mezz. tv.",61461,0
1808395,55.7001,12.59292,3,-2,J,4495000,2,80,0,3,2017,København Ø,2100,"Kalkbrænderihavnsgade 4B, 3. tv",56187,0
1808474,55.66577,12.53756,3,0,J,5695000,3,81,0,12,2021,København V,1799,"Gærtorvet 14, 12 4",70308,0
1808451,55.68959,12.5193,3,0,D,5995000,3,126,0,1,1932,Frederiksberg,2000,Godthåbsvej 117  1. MF.,47579,0
1808541,55.67682,12.57395,3,0,C,5995000,3,94,0,2,1796,København K,1466,"Rådhusstræde 4F, 2.",63776,0
1808475,55.70947,12.55833,9,0,C,6995000,4,106,139,1,1921,København Ø,2100,"Rudolph Berghs Gade 8, 1",65990,0
1808352,55.66457,12.52039,3,-3,D,3095000,2,66,0,2,1935,Valby,2500,"Vestbanevej 10, 2. th.",46893,0
1808344,55.69992,12.58038,3,-4,D,5250000,3,85,0,4,1903,København Ø,2100,"Odensegade 18, 4. TH",61764,0
1808323,55.67966,12.59301,3,0,C,5750000,3,85,954,1,1919,København K,1251,"Kvæsthusgade 3A, 1+st.",67647,0
1808353,55.70388,12.50238,1,-10,E,9500000,6,201,677,,1935,Brønshøj,2700,Tuxensvej 8,47263,101
1808215,55.69174,12.50392,3,-9,D,2095000,2,55,0,,1937,Vanløse,2720,"Vanløse Allé 15, st th",38090,0
1808024,55.65328,12.61924,3,-4,c,2395000,2,52,0,1,1936,København S,2300,"Kastrupvej 84, 1. th",46057,0
1808037,55.6997,12.55248,3,-4,D,2395000,2,48,4221,2,1966,København N,2200,"Rådmandsgade 40C, 2. 102.",49895,0
1808211,55.70223,12.53057,3,-7,D,2795000,2,67,0,,1929,København NV,2400,"Lærkevej 8, st th",41716,0
1808172,55.69112,12.51451,3,-6,C,3195000,3,73,0,3,1938,Vanløse,2720,"Gudenåvej 18, 3. th.",43767,0
1808200,55.63283,12.5817,3,-3,B,3400000,3,74,0,1,2007,København S,2300,"Ørestads Boulevard 63B, 1 tv",45945,0
1808134,55.72517,12.52807,3,-2,E,4195000,4,107,0,3,1930,København NV,2400,Nøkkerosevej 1  3. tv.,39205,0
1808135,55.67179,12.54074,3,0,C,4195000,2,67,0,3,1980,Frederiksberg C,1814,Carit Etlars Vej 24  3. mf.,62611,0
1808050,55.62694,12.60959,1,0,E,4250000,4,92,540,,1924,Kastrup,2770,Astridsvej 55A,46195,0
1808177,55.70998,12.59869,3,0,I,4395000,2,63,0,1,2019,Nordhavn,2150,"Sundkaj 85, 1. tv.",69761,0
1808176,55.69282,12.52246,3,0,C,4650000,4,103,0,2,1969,Frederiksberg,2000,"Vagtelvej 39, 2. tv.",45145,0
1807911,55.64938,12.61272,3,0,G,4695000,5,127,189,2,1937,København S,2300,"Amagerbrogade 206B, 2.",36968,0
1807918,55.63457,12.57776,3,0,B,4695000,4,98,0,6,2007,København S,2300,"C.F. Møllers Allé 68, 6 tv",47908,0
1808210,55.70027,12.59522,3,-3,B,4850000,3,102,0,3,2008,København Ø,2100,"Amerika Plads 36, 3 mf",47549,0
1808184,55.66699,12.59664,3,-4,D,5498000,4,110,0,4,1913,København S,2300,"Ved Linden 6, 4 tv",49981,0
1808178,55.63493,12.5901,1,-2,K,5900000,4,116,302,,1936,København S,2300,Nebraskavej 11,50862,0
1808179,55.64396,12.62136,1,0,E,8250000,5,111,541,,1922,København S,2300,Grækenlandsvej 119,74324,65
1808045,55.72808,12.57447,1,0,D,24000000,7,303,649,,1904,Hellerup,2900,Ehlersvej 6,79207,101
1807917,55.71075,12.51702,3,-8,D,1745000,2,44,0,,1936,København NV,2400,"Hjortholms Allé 2, st tv",39659,0
1807837,55.69698,12.54063,3,-9,D,1899000,2,52,0,2,1935,København N,2200,"Krogerupgade 65, 2 tv",36519,0
1807723,55.66456,12.59748,3,-6,C,3095000,2,59,0,5,1917,København S,2300,Hollænderdybet 16  5. tv.,52457,0
1807957,55.61327,12.60753,1,0,D,3795000,4,86,597,,1961,Kastrup,2770,Vadum Alle 10,44127,0
1807802,55.71267,12.56811,3,0,D,3995000,3,72,0,2,1926,København Ø,2100,"Landskronagade 61, 2. tv.",55486,0
1807788,55.70385,12.57891,3,-13,D,4995000,3,95,441,,1907,København Ø,2100,"Kirsteinsgade 4, st.. tv.",52578,0
1807765,55.65693,12.48597,2,0,C,5200000,7,150,245,,1939,Valby,2500,Kærskiftevej 197,34666,33
1807768,55.70519,12.58654,3,-3,D,7295000,4,108,0,3,1901,København Ø,2100,"Strandboulevarden 75, 3. th.",67546,0
3682,55.66049,12.56353,3,0,,7495000,3,101,0,1,2009,København V,1561,,74207,0
1807684,55.67332,12.5544,3,0,C,10495000,5,154,0,3,1908,København V,1617,"Bagerstræde 9, 3.",68149,0
1807912,55.66924,12.49169,1,-8,D,10895000,5,156,553,,1922,Valby,2500,Knuthenborgvej 4,69839,85
1807430,55.59748,12.59657,4,0,-,1250000,3,42,0,,1972,Dragør,2791,Hf. Sønderbro 22,29761,0
1807522,55.70278,12.54569,3,-3,B,1795000,1,53,0,3,1975,København N,2200,"Heimdalsgade 42, 3 39",33867,0
1807433,55.65599,12.53624,3,-4,D,2595000,2,59,0,1,1936,København SV,2450,"Johan Kellers Vej 24, 1 tv",43983,0
1807459,55.68497,12.54934,3,0,D,2895000,2,62,0,,1901,Frederiksberg C,1960,"Åboulevard 45A, st. th",46693,0
1807449,55.71198,12.57101,3,0,D,3250000,2,66,0,,1979,København Ø,2100,"Drejøgade 35, st 4",49242,0
1807660,55.66008,12.58916,3,-3,C,4350000,2,86,0,,2005,København S,2300,"Rued Langgaards Vej 17, st.. tv.",50581,0
1807538,55.63648,12.5968,1,-5,D,4985000,5,118,606,,1953,Kastrup,2770,Langesøvej 22,42245,0
1807669,55.66778,12.49883,9,0,D,5000000,3,78,443,,1900,Valby,2500,"Valby Langgade 155, st..",64102,0
1807622,55.67181,12.54605,3,-3,C,5995000,4,114,0,3,1884,København V,1620,Vesterbrogade 106B  3. tv.,52587,0
1807385,55.67539,12.54508,3,0,C,8495000,6,150,0,2,1876,Frederiksberg C,1826,"Alhambravej 22, 2. tv.",56633,0
1807659,55.68115,12.5042,2,0,E,12995000,5,153,306,,1928,Frederiksberg,2000,N. Jespersens Vej 7,84934,73
1807315,55.65497,12.60332,3,0,D,1945000,1,40,0,1,1936,København S,2300,"Østerdalsgade 1A, 1. th.",48625,0
1807318,55.65212,12.61993,3,-10,D,2148000,3,62,0,,1937,København S,2300,"Kastrupvej 98B, st. th.",34645,0
1807175,55.64879,12.52891,3,-4,D,2295000,2,51,0,,1936,København SV,2450,"Sjælør Boulevard 26, st.. th.",45000,0
1807190,55.6456,12.50308,9,-5,E,3995000,4,91,746,,1939,Valby,2500,"Grønnehave Allé 3, ST.",43901,0
1807331,55.61077,12.59167,1,0,F,4750000,4,87,711,,1956,Kastrup,2770,Stavlundvej 18,54597,0
1807172,55.65605,12.50521,3,-2,I,4895000,3,91,0,3,0,Valby,2500,"Kongeæblevej 3, 3. th.",53791,0
1807185,55.69955,12.5218,3,-5,C,5195000,4,139,0,3,1928,København NV,2400,"Borups Allé 221, 3",37374,0
1807313,55.71263,12.56882,3,-5,D,5495000,4,100,0,3,1926,København Ø,2100,"Vennemindevej 53, 3. th.",54950,0
1807181,55.65622,12.5604,3,0,J,5895000,2,84,0,5,0,København SV,2450,"Andrei Sakharovs Vej 21, 5. mf., Projektnr. M1 517",70178,0
1807275,55.65191,12.49829,1,0,C,6495000,5,169,737,,1981,Valby,2500,Folehaven 84,38431,0
1807196,55.59506,12.58446,1,0,B,6995000,5,176,787,,1957,Dragør,2791,Helder Alle 19,39744,0
1807273,55.67287,12.49765,3,0,D,7995000,5,221,0,6,1953,Frederiksberg,2000,Rådmand Steins Alle 21  6.,36176,0
1807201,55.68335,12.57707,3,3,D,9495000,4,121,0,3,1883,København K,1123,"Gothersgade 93D, 3. tv.",78471,0
1807368,55.66152,12.49613,1,-4,C,9550000,5,146,519,,1917,Valby,2500,Ole Borchs Vej 29B,65410,76
1807082,55.67968,12.58994,3,-4,-,10995000,4,169,0,4,1770,København K,1051,"Nyhavn 14, 4.",65059,0
1806942,55.62271,12.61622,5,0,E,390001,1,27,0,,1970,Kastrup,2770,"Løjtegårdsvej 97C, st. 16.",0,0
1806896,55.69602,12.50018,3,-8,C,1895000,2,52,0,,1934,Brønshøj,2700,Aggersvoldvej 5A  st. th.,36442,0
1806824,55.70227,12.54626,3,0,B,1899000,1,44,0,2,1975,København N,2200,"Hamletsgade 8, 2 92",43159,0
1807015,55.64706,12.49368,3,-4,D,2150000,3,58,0,2,1948,Valby,2500,"Vigerslevvej 320, 2. TH",37068,0
1806887,55.66574,12.61496,3,-5,D,2645000,2,64,0,,1970,København S,2300,Hessensgade 12  st. tv.,41328,0
1806780,55.61745,12.57141,3,0,b,2995000,2,58,0,4,2010,København S,2300,"Richard Mortensens Vej 73, 4. 1",51637,0
1806943,55.64632,12.54849,3,-2,J,4095000,2,78,0,2,2019,København SV,2450,"Monica Zetterlunds Vej 3, 2. 3.",52500,0
1807016,55.70744,12.58173,3,0,D,4195000,3,72,0,2,1965,København Ø,2100,"Halsskovgade 2, 2. Dør/lejl. 202",58263,0
1806823,55.72325,12.53762,9,-8,C,5995000,4,114,988,,1935,København NV,2400,"Emdrup Kærvej 4, st",52587,0
1807000,55.66706,12.58194,3,0,B,6195000,3,107,0,5,2006,København S,2300,"Weidekampsgade 55, 5 tv",57897,0
1806912,55.67223,12.56334,3,0,C,6495000,4,109,0,4,1886,København V,1650,"Istedgade 1, 4.",59587,0
1806739,55.70837,12.59618,3,0,J,6595000,4,116,0,,2015,Nordhavn,2150,"Helsinkigade 19, st. tv.",56853,0
1806732,55.69608,12.50451,1,0,D,11000000,7,217,669,,1934,Vanløse,2720,Primulavej 10,50691,97
1806731,55.66745,12.58061,3,0,B,12750000,4,182,0,5,2006,København S,2300,"Klaksvigsgade 10, 5. th.",70054,0
1806820,55.69587,12.58065,3,0,C,14995000,5,171,0,4,1878,København Ø,2100,"Dag Hammarskjölds Allé 38, 4 tv",87690,0
1806810,55.68025,12.59013,3,-6,-,15995000,5,226,0,3,1800,København K,1051,"Nyhavn 31A, 3",70774,0
1806711,55.69995,12.55278,3,0,D,1950000,1,43,0,2,1966,København N,2200,"Tagensvej 47, 2. 11.",45348,0
1806700,55.68401,12.55382,3,-7,C,6495000,4,100,0,,1885,Frederiksberg C,1973,"Jakob Dannefærds Vej 6B, st tv",64950,0
1806655,55.65485,12.61774,3,0,d,2695000,2,59,0,2,1935,København S,2300,"Elbagade 69, 2. tv",45677,0
1806684,55.71067,12.59509,3,-2,I,4295000,2,65,0,1,2020,Nordhavn,2150,"Sundkaj 11, 1 th",66076,0
1806678,55.67004,12.58792,3,-5,D,4750000,3,70,0,5,1894,København K,1424,"Christianshavns Voldgade 3, 5. th.",67857,0
1806489,55.68563,12.55174,3,0,D,995000,1,31,0,2,1970,København N,2200,"Rantzausgade 11, 2 2",32096,0
1806386,55.69314,12.54685,3,-8,D,1799000,1,25,0,5,1905,København N,2200,"Julius Bloms Gade 3, 5. 12.",71960,0
1806574,55.70227,12.54626,3,0,B,1895000,1,46,0,2,1975,København N,2200,"Hamletsgade 8, 2. Dør/lejl. 88",41195,0
1806325,55.69623,12.53994,3,0,d,2250000,2,52,0,1,1935,København N,2200,"Sandbjerggade 40, 1. tv",43269,0
1806477,55.69508,12.48278,3,-9,C,2595000,1,47,0,,1903,Vanløse,2720,Kirkebjerg Allé 42,55212,27
1806391,55.64894,12.61206,3,-5,C,3145000,3,72,0,1,1968,København S,2300,"Hyacintgården 13, 1. 1.",43680,0
1806383,55.6827,12.49033,3,0,D,3298000,3,76,0,3,1938,Vanløse,2720,"Hyltebjerg Allé 4, 3. th.",43394,0
1806390,55.61327,12.57959,1,-7,C,4200000,4,70,722,,1956,Kastrup,2770,Stubkærvej 3,60000,0
1806463,55.66713,12.58019,3,-2,B,5395000,3,93,0,1,2006,København S,2300,"Klaksvigsgade 14, 1 th",58010,0
1806505,55.583,12.65434,2,0,J,5500000,5,136,160,,2018,Dragør,2791,Vierdiget 140,40441,0
1806260,55.70668,12.58351,3,0,C,5995000,2,86,0,5,1917,København Ø,2100,"Århus Plads 2, 5. th.",69709,0
1806388,55.65026,12.55486,3,0,J,6700000,5,133,0,1,2014,København SV,2450,"Teglholmsgade 50, 1. th.",50375,0
1806326,55.66708,12.59818,3,0,d,10495000,6,224,0,1,1918,København S,2300,"Amagerbrogade 17, 1. tv",46852,0
1806058,55.69895,12.53029,3,-4,C,1798000,2,53,0,1,1936,København NV,2400,"Vibevej 47, 1 tv",33924,0
1806109,55.68689,12.53731,3,0,D,1895000,1,33,0,1,1922,Frederiksberg,2000,"Holger Danskes Vej 28A, 1. Dør/lejl. 3",57424,0
1805981,55.68056,12.48524,3,0,D,2275000,2,57,0,1,1957,Vanløse,2720,"Vinkelager 3, 1. th.",39912,0
1806034,55.71205,12.4713,9,0,D,2995000,4,103,0,1,1926,Brønshøj,2700,Frederikssundsvej 331  1.,29077,0
1806057,55.6997,12.55248,3,-3,D,3150000,3,65,0,2,1967,København N,2200,"Rådmandsgade 40C, 2 94",48461,0
1806094,55.66868,12.54726,3,-5,C,3495000,3,72,0,,1897,København V,1669,"Flensborggade 7, st",48541,0
1806105,55.67326,12.48903,9,0,D,3495000,4,82,714,1,1927,Valby,2500,"Kjærstrupvej 2, 1.",42621,0
1806096,55.66551,12.57611,3,-4,D,3645000,2,64,0,2,1913,København S,2300,"Snorresgade 8, 2 th, Islands Brygge",56953,0
1805986,55.6327,12.57705,3,0,B,4595000,4,122,0,2,2007,København S,2300,"Edvard Thomsens Vej 57, 2. 5.",37663,0
1806107,55.63282,12.57339,3,-3,C,4695000,4,115,0,3,2007,København S,2300,"Edvard Thomsens Vej 11, 3. TV",40826,0
1805985,55.68018,12.56812,3,-4,C,4995000,2,77,0,3,1812,København K,1358,"Nørre Voldgade 24, 3. th.",64870,0
1805924,55.6652,12.62544,3,0,I,5295000,4,102,0,,2019,København S,2300,"Strandlodsvej 23b, st. tv",51911,0
1806108,55.69149,12.5162,9,-3,F,5795000,3,91,388,1,1931,København NV,2400,"Grøndalsvænge Allé 72, 1.",63681,0
1805962,55.64476,12.55204,3,0,C,7495000,5,130,0,,2008,København SV,2450,"Kenny Drews Vej 101, st. th.",57653,0
1805806,55.64662,12.61561,3,0,D,1995000,2,43,0,,1934,København S,2300,"Gerbrandsvej 10, st. 4.",46395,0
1805608,55.67962,12.57481,3,-3,-,3695000,2,77,0,4,1821,København K,1157,Klosterstræde 24  4. tv.,47987,0
1805558,55.69142,12.52157,3,0,C,4795000,4,103,0,2,1969,Frederiksberg,2000,"Vagtelvej 15, 2. TH",46553,0
1805815,55.70784,12.58171,3,-5,D,4998000,3,88,0,5,1965,København Ø,2100,"Halsskovgade 4, 5. 501.",56795,0
1805518,55.62968,12.58486,1,0,c,5250000,4,120,600,,1998,København S,2300,Slusevej 47,43750,0
1805668,55.71055,12.59594,3,0,I,5495000,3,88,0,1,2019,Nordhavn,2150,"Sundkaj 29, 1. th.",62443,0
1805559,55.67535,12.51366,3,0,D,5995000,5,104,0,3,1902,Frederiksberg,2000,"Frederiksvej 46, 3. tv, (2.tv. + 3.tv.)",57644,0
1805654,55.67636,12.53529,3,0,C,6195000,4,94,0,,1893,Frederiksberg C,1855,"Hollændervej 18, st.. th.",65904,0
1805695,55.68821,12.49655,1,0,D,7995000,6,136,382,,1935,Vanløse,2720,Apollovej 16A,58786,44
1805554,55.68005,12.59238,3,-2,C,8995000,3,139,803,1,1755,København K,1051,"Nyhavn 53C, 1.",64712,0
1805084,55.66409,12.52005,3,-3,C,1650000,1,40,0,3,1975,Valby,2500,"Banevolden 44, 3.  nr. 27",41250,0
1805358,55.69916,12.5299,3,-8,D,1745000,2,57,0,2,1937,København NV,2400,"Nattergalevej 38, 2 tv",30614,0
1805309,55.70676,12.49012,3,-5,D,1995000,2,52,0,,1935,Brønshøj,2700,Kabbelejevej 13  st. tv.,38365,0
1805356,55.65061,12.61339,3,-7,D,1995000,2,45,0,2,1940,København S,2300,"Rodosvej 7A, 2 th",44333,0
1805382,55.65294,12.61168,3,-7,C,1995000,2,50,0,3,1969,København S,2300,"Amagerbrogade 175, 3. 308.",39900,0
1805127,55.69081,12.4999,3,0,d,2250000,2,56,0,,1935,Vanløse,2720,"Ådalsvej 23B, st. th",40178,0
1805346,55.71632,12.46063,3,0,D,2295000,3,70,0,1,1954,Brønshøj,2700,"Frederikssundsvej 406, 1 tv",32785,0
1805293,55.69175,12.48284,3,0,D,3195000,3,112,0,2,1934,Vanløse,2720,Jyllingevej 62  2. tv.,28526,0
1805289,55.68241,12.56211,3,-5,C,3495000,2,55,0,6,1969,København K,1370,Nørre Søgade 37B  6. 5.,63545,0
1805275,55.67145,12.51545,3,-2,D,3995000,3,85,0,2,1989,Frederiksberg,2000,"Pelargonievej 3, 2. th.",47000,0
1805386,55.71134,12.56571,3,0,D,3995000,2,63,0,2,1932,København Ø,2100,"Bryggervangen 38, 2. TH",63412,0
1804797,55.65751,12.56186,3,0,J,4195000,2,61,0,3,2018,København SV,2450,"Willy Brandts Vej 5, 3. th",68770,0
1805247,55.66756,12.55416,3,-6,D,4695000,3,97,0,,1899,København V,1720,"Sønder Boulevard 34, st. tv.",48402,0
1805387,55.66549,12.50983,3,0,D,5099000,3,101,0,1,2007,Valby,2500,"Ved Ovnhallen 3, 1. tv",50485,0
1805380,55.69027,12.56446,3,-3,D,5995000,4,107,558,,1892,København N,2200,"Ryesgade 6, st.. th.",56028,0
1805063,55.67365,12.59024,3,0,,6225000,3,109,0,1,1623,København K,1401,"Strandgade 24D, 1. tv.",57110,0
1805081,55.66004,12.52003,3,0,C,12900000,6,230,0,,1900,Valby,2500,"Trekronergade 15A, st.",56086,0
1805379,55.71546,12.57423,2,0,C,13000000,6,138,78,,1901,København Ø,2100,Berggreensgade 32,94202,49
1805017,55.66639,12.55651,3,-3,D,3095000,2,49,0,,1907,København V,1718,"Sommerstedgade 15, kl tv",63163,0
1805018,55.69239,12.55851,3,-3,C,3295000,2,56,0,3,1889,København N,2200,"Møllegade 22, 3 th",58839,0
1804842,55.66952,12.55823,3,0,C,3395000,2,47,0,1,1897,København V,1700,Halmtorvet 34  1. th.,72234,0
1805019,55.66048,12.61799,3,-5,E,3795000,3,79,0,,1914,København S,2300,"Backersvej 6, st tv",48037,0
1804796,55.63514,12.57425,3,0,b,4750000,3,99,0,7,2007,København S,2300,"C.F. Møllers Allé 18, 7. th",47979,0
1805046,55.63613,12.62372,1,-4,D,5195000,5,140,374,,1903,Kastrup,2770,Otto Liebes Alle 2,37107,0
1804759,55.61324,12.60604,1,-4,E,6495000,6,167,1451,,1927,Kastrup,2770,Præstefælledvej 135,38892,68
1804758,55.65784,12.56665,3,0,J,7395000,3,106,0,3,2017,København S,2300,"Islands Brygge 38D, 3. tv.",69764,0
1805003,55.7029,12.5796,3,-4,D,8198000,5,139,0,,1907,København Ø,2100,"Sankt Jakobs Gade 9, mezz. tv.",58978,0
1804707,55.66186,12.56937,3,0,B,8000000,3,118,0,10,1961,København S,2300,"Islands Brygge 30C, 10. tv.",67796,0
1804662,55.69565,12.49934,3,-10,C,1985000,2,54,0,,1934,Brønshøj,2700,"Brønshøjvej 83, st th",36759,0
1804609,55.66417,12.51503,5,0,C,2100000,3,91,0,5,1906,Valby,2500,"Mellemtoftevej 6, 5. tv.",0,5
1804627,55.69857,12.59985,3,-10,c,26500000,4,216,0,3,2001,København Ø,2100,"Langelinie Allé 25A, 3. tv",122685,9
1804389,55.64642,12.49461,3,-3,D,2350000,2,59,0,1,1948,Valby,2500,"Vigerslevvej 338, 1. tv",39830,0
1804572,55.61036,12.58624,4,0,-,2498000,2,55,0,,1950,Kastrup,2770,Hf. Kongevang 43,45418,0
1804386,55.65762,12.62143,3,0,E,2795000,3,66,0,,1940,København S,2300,"Florensvej 11, st.. th.",42348,0
1804453,55.70024,12.55245,3,0,C,3495000,3,66,0,3,1933,København N,2200,Tagensvej 53  3. th.,52954,0
1804568,55.68137,12.51039,3,0,C,3495000,2,67,0,1,1932,Frederiksberg,2000,"Dalgas Boulevard 87, 1. tv.",52164,0
1804155,55.67959,12.56971,3,-3,-,3895000,3,63,0,1,1823,København K,1451,"Larslejsstræde 3, 1.",61825,0
1804273,55.68431,12.51139,3,-5,C,3998000,3,88,0,2,1973,Frederiksberg,2000,"Bernhard Bangs Alle 11, 2 tv",45431,0
1804359,55.58702,12.57176,1,-10,D,4500000,4,103,605,,1970,Dragør,2791,Malden Alle 6,43689,0
1804408,55.68876,12.48443,1,-2,-,4895000,2,51,373,,1941,Vanløse,2720,Herlufsholmvej 27A,95980,51
1804490,55.60447,12.57678,1,-4,C,6250000,5,149,604,,1964,Kastrup,2770,Rhodesiavej 40,41946,0
1804571,55.67952,12.60362,3,0,C,6298000,3,98,0,2,2005,København K,1434,"Danneskiold-Samsøes Allé 34B, 2. th.",64265,0
